   -0.4750,    0.7052
   -1.9959,   -2.0258
   -1.9959,   -3.1879
   -1.9959,   -1.7829
   -1.2972,   -0.3344
   -1.9959,   -2.0737
    0.4049,    0.0458
    4.3984,    6.0277
    2.0835,   -6.7841
   -0.9661,   -1.0712
   -2.4542,   -1.0629
   -9.7619,   -8.3244
    5.9487,    4.9629
   -1.0562,   -2.4066
   11.1678,   11.7865
    7.7451,    8.2101
   -4.1658,   -7.1989
    0.9777,   -4.8511
   -1.2649,   -0.4063
   -2.0257,   -0.5999
   -0.6223,   -0.1803
   -2.8742,   -1.6625
    2.6284,    4.2525
   -1.9959,   -2.7797
   -1.9959,   -1.8237
   -3.3139,   -2.7873
   -1.9959,   -0.8145
   -1.9959,   -0.8462
   -1.9959,   -1.5918
   -1.9959,   -0.9325
    0.2310,    1.1864
   -1.9959,   -1.5878
   -1.9959,   -0.9328
   -1.9959,   -1.6215
   -1.9959,   -0.4974
   -1.9959,   -0.6811
   -0.5427,    0.6783
   -3.2157,   -1.1836
    0.3835,    2.0643
   -1.9959,   -1.0562
   -1.9959,   -0.7505
    1.2157,    3.0845
   -3.4491,   -2.5545
   -1.9959,   -4.0746
   -2.6602,   -0.4161
   -1.4239,   -0.5354
    8.7985,   -0.0136
   16.5690,   12.7057
    2.5575,    4.0394
   -3.7183,   -2.7105
   -1.9959,   -0.5514
    0.6429,    1.2298
   -1.9959,   -0.8735
   -2.5176,   -1.4846
   -0.0936,    1.4859
    2.1218,    4.0329
   -1.9959,   -0.6990
   -0.5914,    0.7765
   -1.9959,   -1.0262
   -1.9959,   -0.8155
   -1.9959,   -0.2897
   -2.7871,   -1.2332
   -1.3072,    0.0990
   -1.3537,   -0.4869
    8.9080,    7.9117
    5.7157,    4.6341
    1.1629,   -0.9989
   -1.4395,    0.1022
   -2.8809,   -1.3950
   -1.9959,   -1.3024
    4.8571,    3.2874
    1.4608,    2.3278
   -1.9959,   -0.5744
   -1.9959,   -0.8615
   -0.3783,    0.9598
   -1.3995,   -0.6233
   -1.9959,   -2.3966
   -1.3303,   -1.8002
   -1.9959,   -2.4581
    1.4190,    2.0646
